author,comment,time,likes,clean_comment
@AnisaAyunndita,Wakil rakyat yg seharusnya memikirkan rakyat mlh memikirkan dirinya sediri....anda di situ seharusnya memikirkan perekonomian rakyat memikirkan cara rakyat sejahtera .... memikirkan supaya rakyatnya hidupnya lebih baik .....kmu itu siapa dan untuk siapa???? Berani mencalonkan mjdi wakil rakyatnya berarti ada siap iklhas sebagaimana seorang relawan yg berkerja tanpa pamrih yg di luar batas kemampuan rakyatnya,2 bulan yang lalu,0,wakil rakyat yg memikirkan rakyat mlh memikirkan dirinya sedirianda situ memikirkan perekonomian rakyat memikirkan cara rakyat sejahtera memikirkan rakyatnya hidupnya lebih baik kmu siapa siapa berani mencalonkan mjdi wakil rakyatnya berarti siap iklhas sebagaimana seorang relawan yg berkerja pamrih yg luar batas kemampuan rakyatnya
@langlangbuwana6725,Rumah ibu krudung merah yg joget2 saat kenaikan gaji di DPR kog masih blm digruduk ?,2 bulan yang lalu,0,rumah ibu krudung merah yg joget kenaikan gaji dpr kog blm digruduk
@PendosaDunia629,"Sy Rakyat Malaysia sokong apa yang dibuat oleh Rakyat Indonesia, aku tengok pun sakit hati, Rakyat Susah, menteri bole joget kekiri kekanan plak😢😊😅",2 bulan yang lalu,0,sy rakyat malaysia sokong apa dibuat rakyat indonesia aku tengok sakit hati rakyat susah menteri bole joget kekiri kekanan plak
@AdiKosimatv,tuh yng krudung merah kmana,2 bulan yang lalu,0,tuh yng krudung merah kmana
@SarwonodandungBandot-p3k,Yang namanya demo itu jangan sampai menimbulkan anarkis ambillah sebagai hikmahnya jangan sampai mengorbankan pihak lain,2 bulan yang lalu,0,namanya demo jangan menimbulkan anarkis ambillah hikmahnya jangan mengorbankan pihak
@DianLinawat,Rakyat sa indonesia sangat mendukung dgn adanya demo.. Ema2 para wanita bisa di depan kalo di perbolehkan demi ke adilan.. Senang ya joget 2 terus makan duit rakyat,2 bulan yang lalu,0,rakyat sa indonesia sangat mendukung dgn adanya demo ema wanita depan kalo perbolehkan adilan senang joget terus makan duit rakyat
@askhadijah,Kesian mereka.,2 bulan yang lalu,0,kesian
@AmranManik-m3y,"Undang undang perampasan aset apakah sudah di sah kan?
Tidak pensiunan dpr",1 bulan yang lalu,0,undang undang perampasan aset sah kan pensiunan dpr
@merindaruliyanti5996,"Bubarkan aja DPR, gk ada gunany bt rakyat",2 bulan yang lalu,0,bubarkan aja dpr gk gunany bt rakyat
@darimundarimun6111,Ngga mikirin rakyat yg miskin,2 bulan yang lalu,0,ngga mikirin rakyat yg miskin
@BrayenPari,"Pantesan. 

Orang yg bekerja, DPR yg.., !? 



Disangka bijak.. Oh ternyata oh... !!!?",2 bulan yang lalu,0,pantesan orang yg bekerja dpr yg disangka bijak ternyata
@masburmamur8308,Pecat itu semua yg joged joged diatas penderitaan rakyat,2 bulan yang lalu,0,pecat semua yg joged joged diatas penderitaan rakyat
@Selamatrifani-c6k,Pemerintah Pusat kurang pikir.,2 bulan yang lalu,0,pemerintah pusat kurang pikir
@HeryansyahNcex-jk8me,nasi sudah jadi bubur tapi jangan sampai basi,2 bulan yang lalu,0,nasi jadi bubur jangan basi
@RinaAndriani-i9c,Pantas rakyat ngamuk karena diera sekarang pajak naik cari kerja sulit Broo,2 bulan yang lalu,0,pantas rakyat ngamuk diera sekarang pajak naik cari kerja sulit broo
@bputrabkn9599,"Rakyat kecil berharap keadilan,DPR joget",2 bulan yang lalu,0,rakyat kecil berharap keadilandpr joget
@karsumkarsum1156,Tidak ada pemecatan...bubarkan DPR/DPR-RI...,2 bulan yang lalu,0,pemecatanbubarkan dprdprri
@YayukSeraChika-l3g,Duit dari mana buat bayar perbulan pak......logika aja..pantas rakyat tidak terima,2 bulan yang lalu,0,duit mana buat bayar perbulan paklogika ajapantas rakyat terima
@ScarletPrincessaWales,Lihat mukanya siapa saja.... Catat cari rumahnya....,2 bulan yang lalu,0,lihat mukanya siapa catat cari rumahnya
@mohamadrushaidi9315,"klu aku jd rakyat indo pun marah..dah la menteri bnyak korupsi..salah guna kuasa,dapat mcm2 elaun..pergi mana2 free guna wang gov...lps tu naik lg tunjanggan..yg rakyat susah xnak bagi...lpas tu jogek dlm parliament...rakyat separuh mati nk hidup..",2 bulan yang lalu,0,klu aku jd rakyat indo marahdah la menteri bnyak korupsisalah kuasadapat mcm elaunpergi mana free wang govlps tu naik lg tunjangganyg rakyat susah xnak bagilpas tu jogek dlm parliamentrakyat separuh mati nk hidup
@SiskaWati-q6d8y,Anggota dpr ri yg menari nari di atas penderitaan rakyat.sungguh sungguh ironis.copot saja anggota anggota dpr yg tak pantas.,2 bulan yang lalu (diedit),0,anggota dpr ri yg menari nari atas penderitaan rakyatsungguh sungguh ironiscopot anggota anggota dpr yg tak pantas
@QenzieArbyan-p8d,Bubar kn DPR kalo gak masih ada cara ....bikin satu per satu hilang ...,2 bulan yang lalu,0,bubar kn dpr kalo gak cara bikin satu per satu hilang
@Jumadialfiz,Padahal daera saya termasuk keluarga ku masih banyak yang GK punya pekerjaan,2 bulan yang lalu,0,padahal daera termasuk keluarga ku banyak gk punya pekerjaan
@mangiringlumbangaol8472,...pemerinta terlebih DPR emang sungguh terlalu...kalau sudah begini amburadul dah...,2 bulan yang lalu,0,pemerinta terlebih dpr emang sungguh terlalukalau begini amburadul dah
@AryaHikarry,"bukan cuma joget ria tp tunjangan DPR yg gk ngotak di saat rakyat sedang kesusahan, trus segala di pajakin.dan juga beberapa statement yg menyakiri hati rakyat..",2 bulan yang lalu,0,bukan cuma joget ria tp tunjangan dpr yg gk ngotak rakyat sedang kesusahan trus segala pajakindan beberapa statement yg menyakiri hati rakyat
@tarjugakenal2669,"Rakyat sedang bertahan hidup, apakah wakil rakyat itu mengerti? Hadeh",2 bulan yang lalu,0,rakyat sedang bertahan hidup wakil rakyat mengerti hadeh
@uhtred7774,joged dalam dewan parlimen sangat lah memalukan ..terang2 tak dapat atur rakyat.. mcm tak ada sekolah semua,2 bulan yang lalu,0,joged dewan parlimen sangat lah memalukan terang tak atur rakyat mcm tak sekolah semua
@epanborneo7075,"Jilbab merah, sampingnya dan sanpingnya",2 bulan yang lalu,0,jilbab merah sampingnya sanpingnya
@IwanIndah-g6s,Negara ini tidak akan sejahtera jika pemimpin2nya hanya mensejahterakan kalangan atas saja...kalangan atas tidaj ada pikiran tidak ingat waktu pemilu mengemis2 berharap untuk dipilih...setelah terpilih kok tingkahnya tidak pebih baik dripda binatang...,2 bulan yang lalu,0,negara sejahtera pemimpinnya mensejahterakan kalangan atas sajakalangan atas tidaj pikiran ingat waktu pemilu mengemis berharap dipilihsetelah terpilih kok tingkahnya pebih baik dripda binatang
@SarwonodandungBandot-p3k,Memang namanya DPR wakil rakyat itu Adi rakyat tapi kok malah berjoget ria di atas penderitaan rakyat😂😂😂😢🎉,2 bulan yang lalu,0,memang namanya dpr wakil rakyat adi rakyat kok malah berjoget ria atas penderitaan rakyat
@Suriadyady79,Pemerintah Indonesia tengok kesusahan mereka yg hidup d Jakarta.. rumah2 mereka seperti setinggan.. itu yg perlu pemerintah uruskan terlebih dahulu . bukan sibuk naikkan gaji anggota DPR..  Rakyat senang negara pun aman makmur..,2 bulan yang lalu,0,pemerintah indonesia tengok kesusahan yg hidup d jakarta rumah setinggan yg perlu pemerintah uruskan terlebih bukan sibuk naikkan gaji anggota dpr rakyat senang negara aman makmur
@IsmiYati-r8z,Komedian Adalah Guyonan Cengengesan,2 bulan yang lalu,0,komedian guyonan cengengesan
@SilviAnggraini-l9u,Rakyat lagi kelaparan malah joget joget😢😢😢😢😢😢kejam sekali kau dpr😢😢😢😢😢😢,4 minggu yang lalu,0,rakyat kelaparan malah joget jogetkejam sekali kau dpr
@Kasiman-p3d,"Ges we paehan hiji""",2 bulan yang lalu,0,ges we paehan hiji
@Paidi-e3y,Jgn sekalipun kita harus berperang dgn aparat,2 bulan yang lalu,0,jgn sekalipun berperang dgn aparat
@jar9483,Ini judulnya menari di atas derita rakyat,2 bulan yang lalu,0,judulnya menari atas derita rakyat
@EkoSuprayitno-zx1yy,Joget diatas penderitaan Rakyat Indonesia....gak mikirin Rakyatnya yang miskin,2 bulan yang lalu,0,joget diatas penderitaan rakyat indonesiagak mikirin rakyatnya miskin
@namyadevi,Ohhh gara-gara ini toh masyarakat pada kesyel 🤭,2 bulan yang lalu,0,ohhh garagara masyarakat kesyel
@alyabau7203,Urusan.negara.jagan.di..umbar.dimedya,2 bulan yang lalu,0,urusannegarajagandiumbardimedya
@senzasoto4232,100 juta rupiah sebulan  kira2 rm25000 di Malaysia,2 bulan yang lalu,0,juta rupiah sebulan kira rm malaysia
@ArifinArt-r7i,Gaji bukan umumnya manus8a,2 bulan yang lalu,0,gaji bukan umumnya manusa
@gotogoni,Akhirnya Pak bowo membuat kesilapan tunggal.,2 bulan yang lalu,0,akhirnya pak bowo membuat kesilapan tunggal
@LehsholDamha,"Bubar kan saja DRR jika tak ada kontribusi buat negara,   tak ada kerja nyata nya",2 bulan yang lalu,0,bubar kan drr tak kontribusi buat negara tak kerja nyata nya
@ziarahmikael,ntar  saya mau kee kunjungi GEDUNG nya nanti  saya udh gk sekolah lagi,2 bulan yang lalu,0,ntar mau kee kunjungi gedung nya udh gk sekolah
@gufron-m6i,Kalau bisa joblos pilih pejabat jgn kalangan artis apakh bnr mrk wktunya buat rakyat,2 bulan yang lalu,0,kalau joblos pilih pejabat jgn kalangan artis apakh bnr mrk wktunya buat rakyat
@rimba_gaming,Iya betull... ini 100 % pemicu indonesia TIDAK baik2 saja,2 bulan yang lalu,0,iya betull pemicu indonesia baik
@Ear_Hear_Wear_Gear,😭😭😭,2 bulan yang lalu,0,
@salimsadrawing06,"Makanya kalok mau naikin gaji, ya harus mikirin rakyat juga biar gajinya naik ,malah DPR yg naik sendiri",2 bulan yang lalu,0,makanya kalok mau naikin gaji mikirin rakyat biar gajinya naik malah dpr yg naik sendiri
@YumayPratama,Bubarkan DPR,2 bulan yang lalu,0,bubarkan dpr
@DangPerdana,Pemerintah dgn tenang nya menaikan gaji dan tunjangan anggota DPR.. Sedangkankan segala pajak dinaikkan bahkan ditambah2 objeknya.. Sepertinya pemerintah dan DPR tdk punya empati sama sekali kpd rakyat.. Rakyat benar-benar dibikin sengsara dgn elit2 seperti ini. Kalian akan segera dpt balasan didunia dan diakhirat nanti.. Aamiin,2 bulan yang lalu,0,pemerintah dgn tenang nya menaikan gaji tunjangan anggota dpr sedangkankan segala pajak dinaikkan bahkan ditambah objeknya sepertinya pemerintah dpr tdk punya empati sama sekali kpd rakyat rakyat benarbenar dibikin sengsara dgn elit kalian segera dpt balasan didunia diakhirat aamiin
@PaskerLiar-v5v,Di situ kan presiden ada juga bos,2 bulan yang lalu,0,situ kan presiden bos
@MuhammadAbdulmuin-t2q,"Emang siapa sih yg nentuin kenaikan gaji DPR,,, apa meraka gak sadar kalok yg gaji DPR beserta jajarannya itu adalah rakyat",2 bulan yang lalu,0,emang siapa sih yg nentuin kenaikan gaji dpr apa meraka gak sadar kalok yg gaji dpr beserta jajarannya rakyat
@Mirzaz-c3g,Terus lah menari sepuasya tak sepantasnya wakil rakyat begitu lihatya aja enek,2 bulan yang lalu,0,terus lah menari sepuasya tak sepantasnya wakil rakyat lihatya aja enek
@IsanSbg,Itu anggota DPR RI Dan Eko Patrio Uya Kuya dan jg ketua DPR RI klu gak bisa urus negara mundur saja dari DPR RI,2 bulan yang lalu,0,anggota dpr ri eko patrio uya kuya jg ketua dpr ri klu gak urus negara mundur dpr ri
@MuhammadMarkus,Semua yg terlibat seharus nya...itu yg joget sampai yg main musik nya dan semua yg hadir harus di pecat,2 bulan yang lalu,0,semua yg terlibat seharus nyaitu yg joget yg main musik nya semua yg hadir pecat
@DediIrawan-v6g,Majelis DPR kehilangan pentas sudah tidak berwibawa memalukan,2 bulan yang lalu,0,majelis dpr kehilangan pentas berwibawa memalukan
@Ipan-d6l,"Meraka berjoget karna Uda selamat hidup dia Uda di jamin bebas dari masalah keuangan dan sudah pasti makin kaya, sementara rakyat banyak siang malam banting tulang demi sesuap nasi, indonesia tanah yg subur tapi sayang rakyat tak makmur",2 bulan yang lalu,0,meraka berjoget karna uda selamat hidup uda jamin bebas masalah keuangan makin kaya rakyat banyak siang malam banting tulang sesuap nasi indonesia tanah yg subur sayang rakyat tak makmur
@Anugrah198,Jilbab warna merah itu siapa nama nya?,2 bulan yang lalu,0,jilbab warna merah siapa nama nya
@ImchesIm,DPR hanya ngabisin duit negara mereka sejahtera rakyat melata..bukan main negeri ini,2 bulan yang lalu,0,dpr ngabisin duit negara sejahtera rakyat melatabukan main negeri
@ArmaPubu-e7g,"pajak mahal, listrik naik,,bahan2 sembako naik,,iya  dia makan uang rakyat,, rakyat di peras tenaga,, pemimpin nya harus yang berubah,, utamakan rakyat yg susah nyari uang,,buat lapangan perkejaan,,ini yang kaya tambah kaya,, yang miskin makin melarat,,😭😭😭",2 bulan yang lalu,0,pajak mahal listrik naikbahan sembako naikiya makan uang rakyat rakyat peras tenaga pemimpin nya berubah utamakan rakyat yg susah nyari uangbuat lapangan perkejaanini kaya tambah kaya miskin makin melarat
@aldifadifi9192,kok itu yg krudung merah gak d demo rumahnya,2 bulan yang lalu,0,kok yg krudung merah gak d demo rumahnya
@TutiSumiati-f3d,Pa Prabowo lihat lah baru beberapa bulan bpmenjabat keadaan udh kacau begini gegara kenaikan anggota dewan hrs nya pemerintah lebih peka terhadap rakyat...,2 bulan yang lalu,0,pa prabowo lihat lah baru beberapa bulan bpmenjabat keadaan udh kacau begini gegara kenaikan anggota dewan hrs nya pemerintah lebih peka rakyat
@rudiramanda-yi9jd,Kayak saya gaji 3 juta perbulan menghidupi keluarga anak istri 😢,2 bulan yang lalu,0,kayak gaji juta perbulan menghidupi keluarga anak istri
@ghostbuster506,Gile.. di gilisnye.. org tu.. mne tak mengamuk... Terang2 depan mate... X kn nk diam lagi..  cmnie ke pemimpim.. allahhuakbar...,2 bulan yang lalu,0,gile gilisnye org tu mne tak mengamuk terang depan mate x kn nk diam cmnie pemimpim allahhuakbar
@chanelkecil4975,"😂😂😂😂Joged membawa petaka,",2 bulan yang lalu,0,joged membawa petaka
@alviiazhari6058,Jogetin aja terus sekarang nagis,2 bulan yang lalu,0,jogetin aja terus sekarang nagis
@Jumadialfiz,Yeallah,2 bulan yang lalu,0,yeallah
@sugiyanto-no9gx,"sekarang namanya pajak,klu jmn kerajaan  upeti.😅😅😅",2 bulan yang lalu,0,sekarang namanya pajakklu jmn kerajaan upeti
@ahputrhashaka0198,Bubarkan dpr rakyat jelata menderita selama ini apakah ada keadilan sosial,2 bulan yang lalu,0,bubarkan dpr rakyat jelata menderita selama keadilan sosial
@IsmiYati-r8z,DPR Berjoget Gembira Kenaikan Gaji VS Kesulitan Ekonomi Rakyat Tertindas Dibawah UMR,2 bulan yang lalu (diedit),0,dpr berjoget gembira kenaikan gaji vs kesulitan ekonomi rakyat tertindas dibawah umr
@abangjai3969,100 j pun masih kurang.sungguh jd dpr bikin kaya,2 bulan yang lalu,0,j kurangsungguh jd dpr bikin kaya
@sitikomariah3314,Hapus saja segala macam tunjangan,2 bulan yang lalu,0,hapus segala macam tunjangan
@rohimmuhammad-e5f,Astagfirllah...mereka lupa negara ini bisa merdeka adanya rakyat ikut berjuang....Sekarang giliran sdh merdeka tidak bisa melihat penderitaan rakyatnya barutau saya kalau gaji mereka segitu...Dibandingkan dgn rakyat jangankan sampai jutaan/hari skrg mau nyari uang 100rb harus susah itupun harus kerja keras....KALAU BEGINI YG BISA MERASAKAN MERDEKA BUKAN SEMUA WARGA INDONESIA TP KALANGAN MEREKA!!! Miris lihat kondisi negara ini Rejek DAN Serta Kekayaan yg diberikan TUHAN tdk bisa terbagi dengan ADIL & BAIKK...NAUDZUBILLAH!!~,2 bulan yang lalu,0,astagfirllahmereka lupa negara merdeka adanya rakyat ikut berjuangsekarang giliran sdh merdeka melihat penderitaan rakyatnya barutau kalau gaji segitudibandingkan dgn rakyat jangankan jutaanhari skrg mau nyari uang rb susah itupun kerja keraskalau begini yg merasakan merdeka bukan semua warga indonesia tp kalangan miris lihat kondisi negara rejek kekayaan yg diberikan tuhan tdk terbagi adil baikknaudzubillah
@AsmiahBerau,Ini bukan grup wakil rakyat tapi grup komedi mafia,2 bulan yang lalu,0,bukan grup wakil rakyat grup komedi mafia
@IsmailiniAngkrof,Dia ini artis yang layak terima honor bukan anggota DPR yang mesti membahas permasalahan rakyat,2 bulan yang lalu,0,artis layak terima honor bukan anggota dpr mesti membahas permasalahan rakyat
@galihbocoralus7156,Baguss oke  tapi yg kamu hadapi rakyat seluruh Indonesia    🎉,2 bulan yang lalu,0,baguss oke yg kamu hadapi rakyat seluruh indonesia
@bsouttlet7894,1 kataaa bat anggota DPR .. gilaaaa ndang bertobattt,2 bulan yang lalu,0,kataaa bat anggota dpr gilaaaa ndang bertobattt
@puputkholipahtunissa3705,"Saya ngajar, Gaji guru honorer 500 sebulan. Dibayar 3-4bln sekali",2 bulan yang lalu,0,ngajar gaji guru honorer sebulan dibayar bln sekali
@cakepih8259,"Ya ALLOH matikan manusia"" zolim itu, kita rakyat yang menderita, sampai"" makan apa adanya.",2 bulan yang lalu,0,alloh matikan manusia zolim rakyat menderita makan apa adanya
@Febyshafiraputri-z8m,Hidup pula😂😂,2 bulan yang lalu,0,hidup
@ghostbuster506,Pemimpim kurang cerdik blh pulak dia berjoget atas derita rakyat..,2 bulan yang lalu,0,pemimpim kurang cerdik blh pulak berjoget atas derita rakyat
@MaimunahMaimunah-h9e,Kurang ajar wong pangkat  makan gaji takyat enak2 an  sedangkan  rakyat kecil   menagis menjerit,2 bulan yang lalu,0,kurang ajar wong pangkat makan gaji takyat enak an rakyat kecil menagis menjerit
@harapsibuk5661,Bantaiiiiiii,2 bulan yang lalu,0,bantaiiiiiii
@banglatief8596,yg blom d demo byk,2 bulan yang lalu,0,yg blom d demo byk
@HelmaHelma-k9n,Iyah kan kalian jadi pejabat karna rakyat  kalw bukan rakyat yg pilih kalian bukan siapa siapa,2 bulan yang lalu,0,iyah kan kalian jadi pejabat karna rakyat kalw bukan rakyat yg pilih kalian bukan siapa siapa
@yudibanjar25,"Pak Dewan terhormat, bantu saya.. minta uang buat beli BERAS😢😢",2 bulan yang lalu,0,pak dewan terhormat bantu minta uang buat beli beras
@lulybudiarti6044,Harusnya yg ikut juga joget juga  rumah' nya di demo rakyat,2 bulan yang lalu,0,harusnya yg ikut joget rumah nya demo rakyat
@saenalgas1211,"Gajinya bersaing dengan negara maju, sedangkan rakyat/buruh cuma gaji rata rata 4jt perbulan, dikritik malah menantang",2 bulan yang lalu,0,gajinya bersaing negara maju rakyatburuh cuma gaji rata rata jt perbulan dikritik malah menantang
@AvishaSihombing,Betul maunya DPR itu dibubarkan aja,2 bulan yang lalu,0,betul maunya dpr dibubarkan aja
@BetuntungCell,Byk yg pinter dan berkwalitas Tapi kalah dgn uang  Maka nya kebanyakan JD anggota DPR nya seperti ini,2 bulan yang lalu,0,byk yg pinter berkwalitas kalah dgn uang nya kebanyakan jd anggota dpr nya
@Syaifahsaid78,"Biadab, senang² di atas penderitaan rakyat",2 bulan yang lalu,0,biadab senang atas penderitaan rakyat
@Danuri54,Pejabat gak punya belas kasihan  GK punya nurani..tertawa berjoget di atas tangisan rakyat.gak mikir,2 bulan yang lalu,0,pejabat gak punya belas kasihan gk punya nuranitertawa berjoget atas tangisan rakyatgak mikir
@johnkey2151,"Cari juga siapa yang punya ide menyewa pemain musik di ruang rapat dpr !!! Karena selain yg berjoget , orang yg memfasilitasi menyewa pemain musik di ruang dpr juga bertanggung jawab atas kemarahan rakyat !!!
Itu yang kalian lupa !!!",2 bulan yang lalu,0,cari siapa punya ide menyewa pemain musik ruang rapat dpr yg berjoget orang yg memfasilitasi menyewa pemain musik ruang dpr bertanggung jawab atas kemarahan rakyat kalian lupa
